吾八哥,2018/3/6 19:43,吾八哥学Selenium(二)：操作输入框/按钮的方法,"一个web页面一定少不了输入框或者按钮这两种元素，那么在Python里如何使用Selenium操作web页面里的输入框和按钮呢？本文带你简单入门。
本文采用了一个例子，就是利用Selenium打开百度网页，然后进行搜索关键字“Python”，执行搜索动作。具体代码如下：
Python
# Autor: 5bug# WebSite: http://www.XuePython.wang# 学Python网QQ群： 643829693from selenium import webdriverdriver = webdriver.Chrome(""C:/Users/5bug/AppData/Local/Google/Chrome/Application/chromedriver.exe"")# driver.maximize_window()driver.get('https://www.baidu.com')input = driver.find_element_by_id('kw')input.send_keys('Python')button = driver.find_element_by_xpath('//*[@id=""su""]')print(button.get_attribute(""value""))button.click()
运行效果：
这个例子里面主要使用了如下几个方法：
find_element_by_id：通过元素id来找元素对象，参数为元素id
find_element_by_xpath：通过xpath来找元素对象，参数为元素xpath
send_keys：向输入框内发送文本，参数为文本内容
get_attribute：获取某元素的某个属性，参数为属性名
文本输入框还有一个方法clear() 用于清空当前文本"
,,,
强尤测试,2018/7/26 16:48,selenium多窗口切换处理技巧,"在用selenium做自动化的时候遇到多窗口切换处理的场景，这里给大家提供处理方式。
思路：
1、获取所有标签值
2、循环遍历并判断是否是当前标签页，如果不是则切换。
from selenium import webdriver
driver = webdriver.Firefox()
driver.maximize_window()
driver.get(""搜狗搜索页"")
driver.find_element_by_link_text(""微信"").click()
driver.find_element_by_link_text(""图片"").click()
#获取所有标签值
handles=driver.window_handles
#后循环遍历并判断是否是当前标签页，如果不是则切换
for handle in handles:
if driver.current_window_handle!=handle:
driver.switch_to.window(handle)
driver.find_element_by_id(""form_querytext"").send_keys(""sky"")"
,,,
百味小生,2017/9/14 2:12,java+eclipse+testng+maven selenium入门，框架搭建一,"本文档只针对selenium的入门，老司机的请绕道。
1.JDK安装配置
1.1.下载地址：http://www.oracle.com/technetwork/java/javase/downloads/jdk8-downloads-2133151.html
1.2.下载后直接默认安装到结束
1.3.JDK环境变量配置
a.右击计算机--属性--高级系统设置--环境变量
b.新建系统环境变量，变量名为JAVA_HOME，值为JDK安装的路径，例如C:Program FilesJavajdk1.7.0_51
c.新建系统环境变量，变量名为CLASSPATH，值为 .;%JAVA_HOME%lib;%JAVA_HOME%lib ools.jar，注意的是最前面的"".;""不要掉了
d.%JAVA_HOME%in;%JAVA_HOME%jrein添加到path变量
1.4.验证是否配置成功，cmd运行java -version命令，如下图表明配置成功
2.eclipse的下载安装
下载地址：http://pan.baidu.com/s/1eSs3exW 解压即可使用
3.selenium三大依赖包
selenium-server-standalone-2.48.2.jar，selenium-java-2.48.2.jar，selenium-java-2.48.2-srcs.jar
下载地址：http://pan.baidu.com/s/1kUWDQib"
,,,
W挖挖W,2018/5/15 16:22,采用selenium登录新浪微博,"前几天试着去爬取新浪微博数据，发现反爬措施做得有点严格，就着手准备分析JS代码，找出其中用户名及登录密码加密的方式，一打开大几千行JS代码，眼睛都看得花，就放弃了JS调试这条路，然后采用了selenium方式，虽然效率低点，但是如果只用来登录也还能接受。
Python实现登录代码如下：
代码部分1
代码部分2"
,,,
强尤测试,2018/7/20 6:42,1分钟，快速使用selenium定位相同元素,"在做自动化的朋友，你们会不会经常遇到同一个页面，有多个相同页面元素，如无id ,namep这些唯一的属性，用常规的办法是没有办法定位到自己需要的元素的。
那么这种情况需要怎么办呢，我来告诉你怎么办，使用selenium find_elements 定位。find_elements 是把页面上所有相同的元素都放到了一个数组里，我们再根据实际的需要去定位某个元素就可以了。
下面我给出两个案例，给大家讲解一下，如何在多种相同元素中，精确定位到我们需要元素。
1、 需求：
打开百度首页，选择上方导航条里的【贴吧】超文本链接。
截图如下：
源代码：
<div>
<a class=”mnav” href=”#”>新闻</a>
<a class=”mnav” href=”#”>hao123</a>
<a class=”mnav” href=”#”>地图</a>
<a class=”mnav” href=”#”>视频</a>
<a class=”mnav” href=”#”>贴吧</a>
<a class=”mnav” href=”#”>学术</a>
<a class=”mnav” href=”#”>登录</a>
<a class=”mnav” href=”#”>设置</a>
</div>
Python脚本实现：
from selenium import webdriver
#打开谷歌浏览器
driver =webdriver.Chrome()
#最大化窗口
driver.maximize_window()
#打开百度首页
driver.get(""http://www.baidu.com"")
#获取所有类名为mnav超级链接文本数组，并选择第5个元素值点击。
driver.find_elements_by_class_name(""mnav"")[4].click()
2、 需求：
点击表格末行末列【已复核】按钮
截图如下：
源代码：
<table id=""customers"">
<tr>
<th>产品名称</th>
<th>金额</th>
<th>状态</th>
</tr>
<tr>
<td>Apple</td>
<td>4999.00</td>
<td><input type=""button"" value=""已复核""></td>
</tr>
<tr class=""alt"">
<td>Lenovo</td>
<td>5999.00</td>
<td><input type=""button"" value=""已复核""></td>
</tr>
<tr class=""alt"">
<td>Nokia</td>
<td>1888.00</td>
<td><input type=""button"" value=""已复核""></td>
</tr>
</table>
Python 脚本实现
from selenium import webdriver
#打开谷歌浏览器
driver = webdriver.Chrome()
#最大化窗口
driver.maximize_window()
#打开网址
driver.get(""d:\yuangbao\bao1\test.html"")
#点击数组最后一个元素
driver.find_elements_by_xpath(""//input[@type='button']"")[-1].click()"
,,,
软件测试资源站,2018/2/17 10:21,selenium系列教程 | 6.测试对象解析及操作,"题图授权IC
操作测试对象
selenium定位之后需要对这个元素进行操作。
鼠标点击呢还是键盘输入，这要取决于我们定位的是按钮还输入框。
一般来说，webdriver 中比较常用的操作对象的方法有下面几个
click点击对象
send_keys在对象上模拟按键输入
clear清除对象的内容
submit清除对象的内容
text用于获取元素的文本信息
鼠标点击与键盘输入
在我们本系列开篇的第一个例子里就用到了到 click 和 send_skys
别翻回去找了，我再贴一下代码:
coding=utf-8 from selenium import webdriver import time
driver = webdriver.Firefox() driver.get(""http://www.baidu.com"")
driver.find_element_by_id(""kw"").clear() driver.find_element_by_id(""kw"").send_keys(""selenium"") time.sleep(2)
#通过submit() 来操作 driver.find_element_by_id(""su"").submit()
time.sleep(3) driver.quit() send_keys(""xx"") 用于在一个输入框里输入 内容,
click() 用于点击一个按钮,
clear() 用于清除输入框的内容，
比如百度输入框里默认有个“请输入关键字”的信息，再比如我们的登陆框一般默认会有“账号”“密码”这样的默认信息。
clear 可以帮助我们清除这些信息。
submit 提交表单
我们把“百度一下”的操作从 click 换成 submit 可以达到相同的效果:
#coding=utf-8 from selenium import webdriver import time
driver = webdriver.Firefox() driver.get(""http://www.baidu.com"")
driver.find_element_by_id(""kw"").send_keys(""selenium"") time.sleep(2)
#通过submit() 来操作 driver.find_element_by_id(""su"").submit()
time.sleep(3) driver.quit()
西边人细说测试，
头条号(软件测试资源站)作者，程序爬虫获取国内外测试资源分享给自学爱好者。
今日头条关注后，私信回复如下关键词获取大量打包资料下载。
测试资料、工具、Python、自动化测试报告、梯子 等"
,,,
百味小生,2017/10/21 14:00,selenium入门，常见的元素定位方式,"本文档介绍selenium常见的元素定位方式，只针对selenium的入门，老司机的请绕道
selenium元素定位
这里介绍几种常见的定位方式
1. By.name()
2. By.id()
3. By.className()
4. By.xpath()
浏览器定位插件：
Firefox：firebug+firepath
chrome：xpath helper
绝对路径写法(只有一种)，写法如下：
引用页面上的form元素(即源码中的第3行)：/html/body/form[1]
下面是相对路径的引用写法：
查找页面根元素：//
查找页面上所有的input元素：//input
查找页面上第一个form元素内的直接子input元素(即只包括form元素的下一级input元素，使用绝对路径表示，单/号)：//form[1]/input
查找页面上第一个form元素内的所有子input元素(只要在form元素内的input都算，不管还嵌套了多少个其他标签，使用相对路径表示，双//号)：//form[1]//input
查找页面上第一个form元素：//form[1]
查找页面上id为loginForm的form元素：//form[@id='loginForm']
查找页面上具有name属性为username的input元素：//input[@name='username']
查找页面上id为loginForm的form元素下的第一个input元素：//form[@id='loginForm']/input[1]
查找页面具有name属性为contiune并且type属性为button的input元素：//input[@name='continue'][@type='button']
查找页面上id为loginForm的form元素下第4个input元素：//form[@id='loginForm']/input[4]
最后再总结一下，各种方式在选择的时候应该怎么选择：
1. 当页面元素有id属性时，最好尽量用id来定位。但由于现实项目中很多程序员其实写的代码并不规范，会缺少很多标准属性，这时就只有选择其他定位方法。
2. xpath很强悍，但定位性能不是很好，所以还是尽量少用。如果确实少数元素不好定位，可以选择xpath。
3. 当要定位一组元素相同元素时，可以考虑用tagName或name。"
,,,
强尤测试,2018/7/28 22:57,selenium操作常用radio/submit/text页面元素,"selenium操作常用radio/submit/text页面元素,在做自动化过程当中，文本框，单选框，按钮这些元素是web页面最常见的。那么如何精准的定位这些元素呢，使用最大的方法就是根据id,name,xpath这四种方法来定位，如果id,name,class属性都没有的话，那么就用xpath来定位。
下面分别用几个案例，使用几种定位方法给大家讲解一下怎么根据不同的场景来灵活选择相应的定位方式。
1、页面元素具体多种属性如(id,name)
单选框<input type=""radio"" id=""radio1"" name=""radio1"">男<input type=""radio"" id=""radio2"" name=""radio2"">女
文本框<input type=""text"" id=""text1"" name=""text1""/>
按钮<input type=""submit"" id=""submit1"" name=""submit1"" value=""submit""/>
这种页面元素，比较好定位，id,name属性都有，我们用find_element_by_id,find_element_by_name就很容易定位。
参考上面的源码，可以使用下面脚本来定位：
driver=webdriver.Chrome()
#根据id定位单选框
driver.find_element_by_id(""radio2"").click()
#根据name定位单选框
driver.find_element_by_name(""radio1"").click()
#根据id定位文本框
driver.find_element_by_id(""text1"").send_keys(""ssss"")
#根据name定位文本框
driver.find_element_by_name(""text1"").send_keys(""ssss"")
#根据id定位按钮
driver.find_element_by_id(""submit1"").click()
#根据name定位按钮
driver.find_element_by_name(""submit1"").click()
2、页面元素没有相应的属性（没有id,name）
单选框源代码<input type=""radio"">男<input type=""radio"">女
文本框<input type=""text""/>
按钮<input type=""submit""/>
这种页面元素就比较难定位了，我们可以考虑使用xpath或者使用find_elements数组来定位,否则很难定位到页面元素。
参考以上源码，我们先分析一下，首先，定位文本框跟按钮的话，我们可以考虑xpath来进行定位，定位单选框元素的话，因为有两个相同的表单
所以使用xpath定位的，不一定能选择到我们需要的表单元素，这个时间我们就要考虑一下使用find_elements来定位。
使用脚本参考如下：
driver=webdriver.Chrome()
#使用xpath定位文本框
driver.find_element_by_xpath(""//input[@type='text']"").send_keys(""text"")
#定位按钮，使用xpath定位
driver.find_element_by_xpath(""//input[@type='submit']"").click()
#定位两个单选框中值为女的元素
driver.find_elements_by_xpath(""//input[@type='radio']"")[1].click()"
